"cap-surface","cap-color","spore-print-color","habitat","class"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smoothcaly","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","brown","white","paths","edible"
"smooth","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"fibrousmooth","gray","white","grasses","edible"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","edible"
"smooth","gray","white","paths","edible"
"smooth","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","woods","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","edible"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smoothcaly","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smoothcaly","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","woods","poisonous"
"smoothcaly","brown","white","woods","edible"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","gray","white","paths","edible"
"smooth","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","brown","white","paths","edible"
"smooth","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","gray","white","paths","edible"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","edible"
"smoothcaly","brown","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","brown","white","woods","edible"
"smoothcaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"fibrousmooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smoothcaly","brown","white","paths","edible"
"smooth","brown","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","woods","poisonous"
"smooth","red","white","paths","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smoothcaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smoothcaly","gray","white","paths","edible"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","brown","white","woods","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"fibrousmooth","gray","white","grasses","edible"
"smooth","brown","white","woods","poisonous"
"smoothcaly","brown","white","paths","poisonous"
"smooth","red","white","paths","poisonous"
"fibrousmooth","gray","white","grasses","edible"
"smooth","red","white","paths","poisonous"
"smoothcaly","red","white","woods","poisonous"
"smooth","brown","white","woods","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smoothcaly","red","white","paths","poisonous"
"smooth","brown","white","woods","poisonous"
"smooth","gray","white","grasses","edible"
"smooth","red","white","woods","poisonous"
